rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/clip_fraction,train/learning_rate,train/explained_variance,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl
1386.9983,5406720,978,433.08,5526,44,0.25894368489583336,0.0003,0.8355185985565186,-3.7463742249210674,0.040014609694480896,430,0.2,-0.008566573727839567,0.11901062053725278,0.024959125
1388.8861,5529600,978,433.48,5653,45,0.26012776692708334,0.0003,0.8383829146623611,-3.736717961964508,0.09151700139045715,440,0.2,-0.008876471625402095,0.10756989992252784,0.025564278
1451.6686,5652480,977,450.0,5780,46,0.25546875,0.0003,0.7631167769432068,-3.721541918044289,0.07851919531822205,450,0.2,-0.008438895558804992,0.1296129805915795,0.024887599
1384.422,5775360,977,434.5,5908,47,0.25270914713541665,0.0003,0.7741652876138687,-3.7177337321390707,0.04837178811430931,460,0.2,-0.008271052818636236,0.11213395834885886,0.024126697
1431.1681,5898240,977,441.54,6036,48,0.25641520182291666,0.0003,0.8276556134223938,-3.69852087666591,0.02281894162297249,470,0.2,-0.0084848860633853,0.1096481794116941,0.02479379
1446.3002,6021120,976,450.0,6165,49,0.2602311197916667,0.0003,0.8436268717050552,-3.68635253769656,0.034725360572338104,480,0.2,-0.008638901929462008,0.11334119920405404,0.025652928
1406.9723,6144000,976,437.32,6293,50,0.25624755859375,0.0003,0.8349963426589966,-3.681063629798591,-0.02126190811395645,490,0.2,-0.008661301860774984,0.1014215362004082,0.024857556
1380.6865,6266880,975,432.62,6421,51,0.26318603515625,0.0003,0.8182317912578583,-3.6725851032634576,0.02358580194413662,500,0.2,-0.008719020619931446,0.11799091534553251,0.025755176
1370.7681,6389760,975,424.78,6550,52,0.2644474283854167,0.0003,0.8458084166049957,-3.6690107851723828,0.04552263393998146,510,0.2,-0.008432706250344684,0.135177034149771,0.025826367
1430.4086,6512640,975,435.4,6677,53,0.25684733072916666,0.0003,0.8579143285751343,-3.6651211861893533,0.02484092488884926,520,0.2,-0.008337146751809996,0.13228140718672268,0.024912592
1414.4829,6635520,972,443.76,6821,54,0.25616292317708333,0.0003,0.8032552003860474,-3.6736548922831815,0.04346567392349243,530,0.2,-0.008561979896403499,0.12141016456429497,0.024875963
1347.2527,6758400,972,420.38,6948,55,0.257490234375,0.0003,0.8551382422447205,-3.6400199811781446,0.012115508317947388,540,0.2,-0.008430178540511406,0.11976210498939811,0.025297143
1402.1417,6881280,972,439.7,7074,56,0.2619523111979167,0.0003,0.8490260541439056,-3.620895937035481,0.040339335799217224,550,0.2,-0.00880035699160544,0.11950939444019847,0.025293062
1369.1935,7004160,972,421.52,7201,57,0.26059407552083336,0.0003,0.8432648330926895,-3.605524935250481,0.026553574949502945,560,0.2,-0.008066369139335923,0.13292449146130822,0.025310326
1380.8503,7127040,972,431.66,7330,58,0.26006673177083334,0.0003,0.8544080853462219,-3.6063693005467456,0.027721107006072998,570,0.2,-0.00876630572227441,0.11330236020784165,0.0254892
1375.0312,7249920,971,428.12,7458,59,0.25711995442708335,0.0003,0.7866776138544083,-3.599583179963132,0.08622067421674728,580,0.2,-0.008086503330390163,0.11942398072749105,0.025464913
1344.1458,7372800,969,420.72,7602,60,0.262763671875,0.0003,0.8094561845064163,-3.576111356529097,0.03568760305643082,590,0.2,-0.008426903981180657,0.12818465453611377,0.025934493
1398.5747,7495680,969,434.86,7729,61,0.2611971028645833,0.0003,0.8381168693304062,-3.5738383566960694,0.029047563672065735,600,0.2,-0.007652774063529553,0.1391822766851207,0.025342112
1425.9086,7618560,969,438.1,7855,62,0.26360188802083334,0.0003,0.8416652530431747,-3.5621384622777503,0.02485855296254158,610,0.2,-0.008793859537172466,0.12065965378511465,0.025891703
1410.0316,7741440,969,434.84,7983,63,0.262685546875,0.0003,0.8521478176116943,-3.564429869589706,-0.01340678334236145,620,0.2,-0.00880537614617424,0.10992446838082591,0.02599693
1407.8019,7864320,969,437.28,8111,64,0.26193684895833336,0.0003,0.8502817749977112,-3.53606456246227,0.10128268599510193,630,0.2,-0.00833753698407842,0.1175436635215495,0.02651939
1453.1157,7987200,969,447.58,8241,65,0.2648046875,0.0003,0.845949575304985,-3.525971780071656,0.018841706216335297,640,0.2,-0.00897796610492757,0.10363738005481234,0.026978217
1403.8754,8110080,969,430.76,8368,66,0.25934000651041667,0.0003,0.8302045911550522,-3.508337547853589,0.13316883146762848,650,0.2,-0.007878831276520941,0.11484193310684834,0.026100414
1406.342,8232960,968,426.7,8497,67,0.26043863932291667,0.0003,0.7934274524450302,-3.5170034906143943,-0.0018162671476602554,660,0.2,-0.007791050591761935,0.10905626626859885,0.025847863
1408.5084,8355840,968,436.98,8625,68,0.2641072591145833,0.0003,0.8317243307828903,-3.4967712839941183,0.012999151833355427,670,0.2,-0.007924696867230524,0.12053635299361,0.026562754
1431.8762,8478720,968,438.86,8754,69,0.26252848307291665,0.0003,0.7905470579862595,-3.500804777306815,0.008086500689387321,680,0.2,-0.008316942134946052,0.10363369490538996,0.025718527
1407.6083,8601600,968,430.38,8882,70,0.2630485026041667,0.0003,0.789976641535759,-3.486685842486719,0.02069436013698578,690,0.2,-0.007659736913404534,0.12314548525837987,0.02644261
1429.4163,8724480,968,427.0,9011,71,0.2598193359375,0.0003,0.8390524387359619,-3.485246544368565,0.012846999801695347,700,0.2,-0.007625370959837407,0.10696120610722573,0.025882047
1420.2407,8847360,968,431.58,9138,72,0.26655192057291666,0.0003,0.8122572898864746,-3.4744492522378763,0.02871214598417282,710,0.2,-0.007201541176449003,0.13274657050380484,0.027122064
1417.3142,8970240,968,430.04,9265,73,0.27038818359375,0.0003,0.8006250858306885,-3.4827950052792827,0.05513681471347809,720,0.2,-0.00810965582986076,0.12622201922805593,0.027726237
1427.5283,9093120,968,436.22,9392,74,0.26549153645833334,0.0003,0.803156778216362,-3.4547872866690157,0.07734164595603943,730,0.2,-0.007179378567088861,0.12861634287507817,0.026900368
